id,cd_sig,code_10km,id_gps_data,id_device,gps_date,ttf,temperature,sat_number,hdop,latitude,longitude,altitude,dimension,accurate
3837,1kmL93E1052N6340,E1052N6340,"34891","1",2022/05/04 21:00:00,,"10",,,44.0787183,7.3983083,"2030",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33200","8",2022/05/04 18:00:00,,"7",,,44.07351,7.3975017,"1842",,vrai
3837,1kmL93E1052N6340,E1052N6340,"35205","1",2022/05/04 18:00:00,,"7",,,44.078795,7.3980033,"2027",,vrai
3837,1kmL93E1052N6340,E1052N6340,"35204","1",2022/05/04 15:00:00,,"11",,,44.07961,7.4005083,"1824",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33199","8",2022/05/04 12:00:00,,"14",,,44.0765767,7.3998783,"1760",,vrai
3837,1kmL93E1052N6340,E1052N6340,"35202","1",2022/05/04 09:00:00,,"18",,,44.07611,7.4007183,"1796",,vrai
3837,1kmL93E1052N6340,E1052N6340,"35197","1",2022/05/03 18:00:00,,"8",,,44.0763667,7.3976467,"1886",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33163","1",2022/05/03 12:01:00,,"8",,,44.0786283,7.40049,"1810",,vrai
3837,1kmL93E1052N6340,E1052N6340,"34394","1",2022/05/02 12:00:00,,"15",,,44.0758667,7.398565,"1803",,vrai
3837,1kmL93E1052N6340,E1052N6340,"34393","1",2022/05/02 09:00:00,,"16",,,44.0763033,7.3997433,"1778",,vrai
3837,1kmL93E1052N6340,E1052N6340,"34392","1",2022/05/02 06:00:00,,"10",,,44.0772433,7.3985967,"1831",,vrai
3837,1kmL93E1052N6340,E1052N6340,"34391","1",2022/05/02 03:00:00,,"11",,,44.07798,7.3990617,"1852",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33148","1",2022/05/02 00:00:00,,"10",,,44.0781817,7.3988417,"1871",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33147","1",2022/05/01 21:00:00,,"11",,,44.07796,7.3990167,"1856",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33146","1",2022/05/01 18:00:00,,"7",,,44.0786083,7.3993383,"1853",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33145","1",2022/05/01 15:00:00,,"8",,,44.0773283,7.398925,"1821",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33144","1",2022/05/01 12:00:00,,"13",,,44.0764367,7.3998467,"1767",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33143","1",2022/05/01 09:00:00,,"11",,,44.0768967,7.3992883,"1857",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33109","9",2022/05/01 03:00:00,,"13",,,44.0793033,7.398525,"2106",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33141","1",2022/05/01 03:00:00,,"11",,,44.0788883,7.39775,"2039",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33993","1",2022/05/01 00:00:00,,"12",,,44.0789767,7.397995,"2086",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33107","9",2022/04/30 21:00:00,,"13",,,44.0795533,7.3972583,"2041",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33992","1",2022/04/30 21:00:00,,"11",,,44.0789767,7.3981333,"2031",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33991","1",2022/04/30 18:00:00,,"7",,,44.07853,7.3971817,"2035",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33105","9",2022/04/30 15:00:00,,"12",,,44.0784883,7.39812,"2005",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33990","1",2022/04/30 15:00:00,,"9",,,44.0786533,7.3978133,"2022",,vrai
3837,1kmL93E1052N6340,E1052N6340,"34797","9",2022/04/30 12:00:00,,"9",,,44.0756567,7.3983917,"1827",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33989","1",2022/04/30 12:00:00,,"10",,,44.0757283,7.398095,"1835",,vrai
3837,1kmL93E1052N6340,E1052N6340,"34796","9",2022/04/30 09:00:00,,"10",,,44.0765483,7.3979717,"1894",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33988","1",2022/04/30 09:00:00,,"13",,,44.0767617,7.3987417,"1889",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33986","1",2022/04/30 03:00:00,,"11",,,44.0783567,7.398125,"2005",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33985","1",2022/04/30 00:00:00,,"13",,,44.0783833,7.3981583,"2020",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33984","1",2022/04/29 21:00:00,,"12",,,44.0784133,7.398215,"1993",,vrai
3837,1kmL93E1052N6340,E1052N6340,"34594","1",2022/04/29 18:01:00,,"11",,,44.0784117,7.39747,"2012",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32937","1",2022/04/27 12:00:00,,"19",,,44.0762583,7.40006,"1771",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32936","1",2022/04/27 06:00:00,,"7",,,44.0784067,7.3984967,"1996",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32935","1",2022/04/27 00:00:00,,"7",,,44.0784483,7.3984817,"2001",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32933","1",2022/04/26 12:00:00,,"14",,,44.076315,7.3988417,"1892",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32932","1",2022/04/26 06:00:00,,"5",,,44.0791117,7.3990767,"1933",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33012","8",2022/04/25 00:00:00,,"4",,,44.0771333,7.3975383,"1975",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33011","8",2022/04/24 18:00:00,,"1",,,44.0772267,7.397735,"1906",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33004","8",2022/04/22 00:00:00,,"5",,,44.0773783,7.3979317,"1950",,vrai
3837,1kmL93E1052N6340,E1052N6340,"33003","8",2022/04/21 18:00:00,,"3",,,44.0773967,7.39767,"1836",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32413","5",2022/04/17 18:00:00,,"8",,,44.0731467,7.3969717,"1823",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32408","5",2022/04/16 12:00:00,,"22",,,44.0761717,7.4010483,"1683",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32407","5",2022/04/16 06:00:00,,"11",,,44.07586,7.39875,"1795",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32406","5",2022/04/15 18:00:00,,"12",,,44.07414,7.3982017,"1765",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32405","5",2022/04/15 12:00:00,,"16",,,44.0745417,7.3978383,"1834",,vrai
3837,1kmL93E1052N6340,E1052N6340,"35561","1",2022/04/15 00:00:00,,"12",,,44.0714767,7.405565,"-1",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32235","8",2022/04/14 18:00:00,,"10",,,44.0783683,7.3984,"1972",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32203","1",2022/04/14 06:02:00,,"9",,,44.07896,7.3989233,"1845",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32292","9",2022/04/14 06:00:00,,"9",,,44.07855,7.39941,"1851",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32291","9",2022/04/14 03:00:00,,"10",,,44.079035,7.39887,"1865",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32290","9",2022/04/13 21:00:00,,"11",,,44.07881,7.3991,"1894",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32289","9",2022/04/13 18:00:00,,"9",,,44.0791917,7.3996717,"1837",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32287","9",2022/04/13 12:00:00,,"19",,,44.0778017,7.4004183,"1786",,vrai
3837,1kmL93E1052N6340,E1052N6340,"35705","5",2022/04/13 12:00:00,,"16",,,44.0734833,7.397005,"1837",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32286","9",2022/04/13 09:00:00,,"18",,,44.0766433,7.40014,"1841",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32285","9",2022/04/13 06:00:00,,"9",,,44.0754367,7.397475,"1837",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32284","9",2022/04/13 03:00:00,,"13",,,44.0736133,7.3973467,"1794",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32283","9",2022/04/12 21:00:00,,"11",,,44.0736833,7.3973717,"1813",,vrai
3837,1kmL93E1052N6340,E1052N6340,"32124","5",2022/04/12 06:00:00,,"7",,,44.0731133,7.3966033,"1846",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31943","5",2022/04/10 12:00:00,,"9",,,44.075205,7.3969883,"1803",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31941","5",2022/04/10 00:00:00,,"3",,,44.0734033,7.39726,"1815",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31940","5",2022/04/09 18:00:00,,"2",,,44.0731233,7.396735,"1833",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31937","5",2022/04/09 00:00:00,,"5",,,44.0731933,7.3968517,"1890",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31761","9",2022/04/07 18:00:00,,"8",,,44.079005,7.3995067,"1863",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31804","1",2022/04/07 18:00:00,,"8",,,44.0789417,7.3995667,"1907",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31462","9",2022/04/03 06:00:00,,"2",,,44.07454,7.3977633,"1894",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31357","19",2022/04/03 06:00:00,,"4",,,44.0735283,7.3985733,"1926",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31391","1",2022/04/03 06:00:00,,"-2",,,44.0737967,7.3977083,"1834",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31356","19",2022/04/03 03:00:00,,"3",,,44.0738483,7.3974067,"1826",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31461","9",2022/04/03 03:00:00,,"4",,,44.0746417,7.3975183,"1861",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31390","1",2022/04/03 00:00:00,,"2",,,44.073735,7.3977067,"1839",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31460","9",2022/04/03 00:00:00,,"4",,,44.0745867,7.3974333,"1867",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31355","19",2022/04/02 21:00:00,,"0",,,44.0738383,7.3975,"1851",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31389","1",2022/04/02 18:00:00,,"-1",,,44.0737017,7.39787,"1795",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31354","19",2022/04/02 18:00:00,,"-3",,,44.0737667,7.397675,"1821",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31353","19",2022/04/02 15:00:00,,"0",,,44.0757133,7.398665,"1776",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31286","19",2022/04/02 12:00:00,,"0",,,44.078875,7.39995,"1818",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31281","8",2022/04/02 12:00:00,,"0",,,44.073775,7.3967233,"1891",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31280","8",2022/04/02 06:00:00,,"-3",,,44.0735117,7.396915,"1810",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31285","19",2022/04/01 21:00:00,,"1",,,44.0779033,7.3988917,"1900",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31284","19",2022/04/01 18:00:00,,"-1",,,44.0760533,7.398895,"1797",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31283","19",2022/04/01 15:00:00,,"-1",,,44.077985,7.3973817,"1971",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31438","9",2022/04/01 15:00:00,,"1",,,44.07579,7.3970633,"1911",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31437","9",2022/04/01 12:00:00,,"6",,,44.0740083,7.3978933,"1798",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31218","1",2022/04/01 12:00:00,,"5",,,44.074055,7.3979167,"1807",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31217","1",2022/04/01 06:00:00,,"3",,,44.07712,7.3978883,"1886",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31436","9",2022/04/01 06:00:00,,"6",,,44.077135,7.39782,"1894",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31187","9",2022/04/01 03:00:00,,"8",,,44.0771567,7.3978617,"1868",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31216","1",2022/04/01 00:00:00,,"5",,,44.0772317,7.3980117,"1918",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31186","9",2022/03/31 21:00:00,,"5",,,44.07718,7.3978533,"1877",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31215","1",2022/03/31 18:00:00,,"1",,,44.0774383,7.3979917,"1815",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31214","1",2022/03/31 12:00:00,,"9",,,44.0777933,7.4007983,"1757",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31185","9",2022/03/31 12:00:00,,"8",,,44.07777,7.4007833,"1757",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31184","9",2022/03/31 09:00:00,,"16",,,44.0783317,7.398705,"1875",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31105","9",2022/03/30 12:00:00,,"8",,,44.0790383,7.3974483,"-1",,vrai
3837,1kmL93E1052N6340,E1052N6340,"31104","9",2022/03/30 09:00:00,,"4",,,44.07936,7.3991417,"2060",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29666","19",2022/03/27 06:00:00,,"5",,,44.0782617,7.3983333,"2010",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29665","19",2022/03/27 00:00:00,,"3",,,44.07773,7.39752,"1966",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29664","19",2022/03/26 18:00:00,,"3",,,44.0782017,7.3978033,"1977",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29879","19",2022/03/24 06:00:00,,"4",,,44.0796533,7.3997967,"1895",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29485","5",2022/03/22 12:00:00,,"5",,,44.0744367,7.3979433,"1828",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29483","5",2022/03/22 00:00:00,,"2",,,44.0731783,7.39696,"1883",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29481","5",2022/03/21 12:00:00,,"6",,,44.0732717,7.39755,"1837",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29390","5",2022/03/19 12:00:00,,"9",,,44.0728917,7.3967283,"1879",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29389","5",2022/03/18 18:00:00,,"1",,,44.0738717,7.3976233,"1821",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29884","19",2022/03/18 00:00:00,,"5",,,44.0789983,7.3990833,"1863",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29212","19",2022/03/17 18:00:00,,"6",,,44.0790933,7.3990367,"1932",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29119","19",2022/03/15 06:00:00,,"8",,,44.07379,7.3973967,"1860",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29118","19",2022/03/15 00:00:00,,"4",,,44.0738167,7.3974483,"1848",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29117","19",2022/03/14 18:00:00,,"5",,,44.0733533,7.3974433,"1778",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29116","19",2022/03/14 12:00:00,,"8",,,44.0789283,7.39967,"1852",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29784","8",2022/03/14 06:00:00,,"3",,,44.0735517,7.3972,"1823",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29783","8",2022/03/14 00:00:00,,"1",,,44.073535,7.39733,"1842",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29092","5",2022/03/13 18:00:00,,"0",,,44.0744133,7.3967317,"-1",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29091","5",2022/03/13 12:00:00,,"3",,,44.0729633,7.3967083,"1821",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29781","8",2022/03/13 12:00:00,,"2",,,44.0728883,7.39683,"1832",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29111","19",2022/03/13 06:00:00,,"7",,,44.0773833,7.398745,"1844",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29779","8",2022/03/13 00:00:00,,"0",,,44.0732867,7.39667,"1855",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28979","19",2022/03/12 18:00:00,,"1",,,44.077085,7.3997233,"1771",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29778","8",2022/03/12 18:00:00,,"0",,,44.0774733,7.398315,"1877",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28978","19",2022/03/12 12:00:00,,"5",,,44.0792383,7.3993483,"1888",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28977","19",2022/03/12 06:00:00,,"4",,,44.0778767,7.39903,"1869",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28976","19",2022/03/12 00:00:00,,"6",,,44.0775283,7.398655,"1846",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28975","19",2022/03/11 18:00:00,,"2",,,44.0777,7.39891,"1842",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28974","19",2022/03/11 12:00:00,,"8",,,44.078205,7.3989983,"1869",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28973","19",2022/03/11 06:00:00,,"5",,,44.0784417,7.3986567,"1974",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28972","19",2022/03/11 00:00:00,,"0",,,44.07859,7.398695,"1985",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28971","19",2022/03/10 18:00:00,,"1",,,44.0780283,7.3979383,"1962",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28714","19",2022/03/09 06:00:00,,"1",,,44.0778883,7.39806,"-1",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28713","19",2022/03/09 00:00:00,,"-1",,,44.077685,7.39713,"1702",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28712","19",2022/03/08 18:00:00,,"-1",,,44.0778117,7.3986533,"1913",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28854","8",2022/03/08 06:00:00,,"-1",,,44.07386,7.3974917,"1819",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28842","5",2022/03/08 06:00:00,,"-2",,,44.07336,7.3974783,"1788",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28710","19",2022/03/08 06:00:00,,"-2",,,44.0790367,7.3991633,"1783",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28853","8",2022/03/08 00:00:00,,"1",,,44.0737683,7.3974467,"1830",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28709","19",2022/03/08 00:00:00,,"1",,,44.0774717,7.3991367,"1849",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29699","5",2022/03/07 21:00:00,,"3",,,44.0735383,7.3967767,"1887",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29698","5",2022/03/07 18:00:00,,"-1",,,44.0739433,7.3973067,"1877",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28852","8",2022/03/07 18:00:00,,"-2",,,44.07378,7.3977967,"1831",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28708","19",2022/03/07 18:00:00,,"0",,,44.0778083,7.3985917,"1853",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29697","5",2022/03/07 15:00:00,,"7",,,44.0734767,7.396825,"1859",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29696","5",2022/03/07 12:00:00,,"8",,,44.0734617,7.3971017,"1888",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28573","15",2022/03/07 06:00:00,,"-1",,,44.0730533,7.3969417,"1795",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28572","15",2022/03/07 00:00:00,,"2",,,44.07314,7.3971767,"1811",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28571","15",2022/03/06 18:00:00,,"-2",,,44.0729,7.3968683,"1798",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28569","15",2022/03/06 06:00:00,,"2",,,44.0735383,7.3970483,"1830",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28568","15",2022/03/06 00:00:00,,"1",,,44.0736,7.3973583,"1872",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28563","15",2022/03/04 12:00:00,,"11",,,44.079015,7.3995533,"1859",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30777","5",2022/03/02 06:00:00,,"2",,,44.0786567,7.3985783,"1836",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30774","5",2022/03/01 12:00:00,,"6",,,44.07589,7.3968567,"1866",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30301","9",2022/03/01 00:00:00,,"2",,,44.0785867,7.3995617,"1829",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28340","1",2022/02/28 18:00:00,,"5",,,44.0789983,7.4024167,"-1",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28339","1",2022/02/28 12:00:00,,"10",,,44.0795017,7.4009667,"1811",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28338","1",2022/02/28 06:00:00,,"-2",,,44.07781,7.398325,"1836",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30298","9",2022/02/28 06:00:00,,"-2",,,44.07935,7.3999033,"1842",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28337","1",2022/02/28 00:00:00,,"-2",,,44.077925,7.3987167,"1846",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30297","9",2022/02/28 00:00:00,,"-2",,,44.078755,7.3990617,"1882",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28336","1",2022/02/27 18:00:00,,"-3",,,44.0779683,7.3989,"1945",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30087","9",2022/02/27 18:00:00,,"-5",,,44.0796233,7.3987567,"1891",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28247","5",2022/02/27 00:00:00,,"1",,,44.0733783,7.3967533,"1877",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28246","5",2022/02/26 18:00:00,,"1",,,44.0732667,7.39718,"1844",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28244","5",2022/02/26 06:00:00,,"-4",,,44.0730217,7.3965967,"1813",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29852","5",2022/02/26 00:00:00,,"1",,,44.07468,7.3974033,"1861",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29775","1",2022/02/26 00:00:00,,"1",,,44.0789967,7.3988733,"1874",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29774","1",2022/02/25 18:00:00,,"2",,,44.0785317,7.39874,"1843",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29851","5",2022/02/25 18:00:00,,"2",,,44.074575,7.3976383,"1788",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29772","1",2022/02/25 06:00:00,,"5",,,44.07787,7.39897,"1805",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29771","1",2022/02/25 00:00:00,,"8",,,44.07889,7.39827,"1828",,vrai
3837,1kmL93E1052N6340,E1052N6340,"28118","8",2022/02/24 18:00:00,,"1",,,44.07403,7.3976267,"1843",,vrai
3837,1kmL93E1052N6340,E1052N6340,"29770","1",2022/02/24 18:00:00,,"3",,,44.07886,7.3989933,"1894",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27917","19",2022/02/21 18:00:00,,"0",,,44.0787567,7.3995267,"1834",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27881","1",2022/02/21 06:00:00,,"5",,,44.0789983,7.3972533,"2076",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27913","19",2022/02/21 06:00:00,,"7",,,44.078315,7.398305,"1993",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27912","19",2022/02/21 03:00:00,,"9",,,44.0785383,7.3982583,"1951",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27810","19",2022/02/21 00:00:00,,"6",,,44.0780217,7.3980117,"1971",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27809","19",2022/02/20 21:00:00,,"8",,,44.0783817,7.3985983,"1973",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27808","19",2022/02/20 18:00:00,,"3",,,44.07816,7.39794,"1959",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27876","1",2022/02/20 00:00:00,,"2",,,44.0737967,7.396935,"1897",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27875","1",2022/02/19 18:00:00,,"5",,,44.0740817,7.39676,"1935",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27822","9",2022/02/19 00:00:00,,"7",,,44.078895,7.397245,"2072",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27790","5",2022/02/18 18:00:00,,"7",,,44.0783283,7.398165,"1989",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30746","5",2022/02/17 12:00:00,,"22",,,44.079005,7.3975183,"2034",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27635","5",2022/02/16 12:00:00,,"20",,,44.07891,7.3972767,"2075",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27471","5",2022/02/12 18:00:00,,"1",,,44.0746,7.397495,"1912",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27413","1",2022/02/12 12:00:00,,"4",,,44.0796333,7.3971633,"2057",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27248","15",2022/02/08 06:00:00,,"7",,,44.0783383,7.39975,"1830",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27247","15",2022/02/08 00:00:00,,"4",,,44.0783917,7.39963,"1828",,vrai
3837,1kmL93E1052N6340,E1052N6340,"27019","19",2022/02/02 06:00:00,,"9",,,44.07803,7.39837,"1932",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26927","19",2022/02/02 00:00:00,,"10",,,44.0780633,7.3984333,"1836",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26926","19",2022/02/01 18:00:00,,"5",,,44.07777,7.39874,"1905",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30126","1",2022/02/01 00:00:00,,"-1",,,44.0787317,7.3991317,"1925",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26924","19",2022/01/31 18:00:00,,"2",,,44.07904,7.3977367,"1771",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30125","1",2022/01/31 18:00:00,,"3",,,44.078815,7.3988733,"1919",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26397","8",2022/01/22 06:00:00,,"1",,,44.0777917,7.3982583,"1969",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26387","1",2022/01/22 06:00:00,,"1",,,44.0780317,7.39814,"1978",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26396","8",2022/01/22 00:00:00,,"1",,,44.0784317,7.3983633,"2011",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26386","1",2022/01/22 00:00:00,,"0",,,44.0775083,7.3981567,"1939",,vrai
3837,1kmL93E1052N6340,E1052N6340,"30395","5",2022/01/21 18:00:00,,"1",,,44.0786633,7.3977617,"2048",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26385","1",2022/01/21 18:00:00,,"2",,,44.0784667,7.3973,"2101",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26395","8",2022/01/21 18:00:00,,"0",,,44.0783917,7.398305,"2017",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26384","1",2022/01/21 12:00:00,,"4",,,44.0794117,7.399405,"1904",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26280","1",2022/01/21 06:00:00,,"4",,,44.0784133,7.3988867,"1856",,vrai
3837,1kmL93E1052N6340,E1052N6340,"26279","1",2022/01/21 00:00:00,,"4",,,44.078215,7.39895,"1867",,vrai
